"Geneid"	"Length"	"gene_name"	"description"	"time_effect_donor7"	"time_effect_donor13"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"ENSG00000242308"	159	"AC048334.1"	"pseudogene similar to methionine adenosyltransferase II, alpha (MAT2A)"	-7.32140477448236	-7.25227355056534	-0.987919791949696	204.265740117383	3.33653953649974e-21	4.80597878543167e-19
"ENSG00000217094"	495	"PPIAP31"	"peptidylprolyl isomerase A pseudogene 31 "	-5.23391694986287	-3.48338391153328	2.8731753674111	204.326823940645	3.47151704648908e-21	4.9666149961054e-19
"ENSG00000135144"	4387	"DTX1"	"deltex E3 ubiquitin ligase 1 "	9.55636493948295	9.1067843974564	-0.11132510055173	204.627077205782	3.60426419514244e-21	5.12192550791584e-19
"ENSG00000183111"	5324	"ARHGEF37"	"Rho guanine nucleotide exchange factor 37 "	4.033571400078	3.53700335714889	0.571914259071511	202.476830806584	3.89376979401574e-21	5.49644544123261e-19
"ENSG00000255398"	2137	"HCAR3"	"hydroxycarboxylic acid receptor 3 "	6.18364892566267	7.02575721743607	-2.33427082358144	202.348748729643	3.93725342551763e-21	5.52102013456359e-19
"ENSG00000054690"	10817	"PLEKHH1"	"pleckstrin homology, MyTH4 and FERM domain containing H1 "	4.749051171199	4.65613264848487	1.00519921800737	201.680253912214	4.42357572930975e-21	6.1621574008161e-19
"ENSG00000204253"	881	"HNRNPCP2"	"heterogeneous nuclear ribonucleoprotein C pseudogene 2 "	-2.93448417870279	-3.18657684570191	4.62781213215171	200.506052219637	4.6226690713039e-21	6.38946254009813e-19
"ENSG00000171303"	6223	"KCNK3"	"potassium two pore domain channel subfamily K member 3 "	7.6485798023914	7.4324700035646	2.61370119480381	201.676637807636	4.64710130903519e-21	6.38946254009813e-19
"ENSG00000130203"	2191	"APOE"	"apolipoprotein E "	12.3363456630075	10.8351162803369	4.94929623926532	201.495082909524	4.72086465554015e-21	6.41632228947519e-19
"ENSG00000184227"	1713	"ACOT1"	"acyl-CoA thioesterase 1 "	4.89727202890602	5.62934237536419	3.3457924043034	201.479526014002	4.72724226484429e-21	6.41632228947519e-19
"ENSG00000251495"	493	"PPIAP11"	"peptidylprolyl isomerase A pseudogene 11 "	-5.12118670762058	-4.72687442825431	2.54228760650486	200.699855577334	4.8393136697359e-21	6.52660048681452e-19
"ENSG00000113368"	3633	"LMNB1"	"lamin B1 "	-3.84487693885738	-3.93039498534116	2.69704188519935	200.851065637664	4.99261398515598e-21	6.69073471656283e-19
"ENSG00000164171"	7910	"ITGA2"	"integrin subunit alpha 2 "	-4.50643972894065	-5.70525736378057	3.96371373727929	199.75919237192	5.49161912130805e-21	7.31317882230042e-19
"ENSG00000213088"	2374	"ACKR1"	"atypical chemokine receptor 1 (Duffy blood group) "	6.49581606709692	7.46959733601585	-3.45159771510957	198.198327640729	5.74697148121207e-21	7.60539838394902e-19
"ENSG00000249855"	1382	"EEF1A1P19"	"eukaryotic translation elongation factor 1 alpha 1 pseudogene 19 "	-3.12327805633603	-3.25715694468311	6.925931357198	198.984379585674	5.87738830559306e-21	7.72967825979053e-19
"ENSG00000239830"	780	"RPS4XP22"	"ribosomal protein S4X pseudogene 22 "	-7.61347299327389	-7.99603265673944	1.61822780778688	198.814253901127	5.96584827183518e-21	7.79758464863199e-19
"ENSG00000076706"	7422	"MCAM"	"melanoma cell adhesion molecule "	5.75207995718609	5.39944753969012	4.89183585385659	198.457731798613	6.15580389177213e-21	7.99650255241614e-19
"ENSG00000180867"	3328	"PDIA3P1"	"protein disulfide isomerase family A member 3 pseudogene 1 "	-3.36727101375054	-3.10636132564095	4.68625903678991	197.85143093941	6.29787134569016e-21	8.13116633375875e-19
"ENSG00000263179"	900	"HNRNPCP4"	"heterogeneous nuclear ribonucleoprotein C pseudogene 4 "	-7.25079309762095	-6.95268228313582	-0.973867133461708	195.667862483767	7.09113281614722e-21	9.09985734843038e-19
"ENSG00000143702"	10939	"CEP170"	"centrosomal protein 170 "	-3.23100147195674	-3.70458454278977	6.10774307525528	196.679778765822	7.2028518202732e-21	9.18754123147378e-19
"ENSG00000214223"	962	"HNRNPA1P10"	"heterogeneous nuclear ribonucleoprotein A1 pseudogene 10 "	-2.97906959481858	-3.93225371673499	5.5625336651185	196.228836967353	7.49715299711378e-21	9.50567171023277e-19
"ENSG00000042286"	5135	"AIFM2"	"apoptosis inducing factor, mitochondria associated 2 "	2.93056852047424	4.69495081995297	5.09824930848336	194.769511245507	8.53945586051888e-21	1.07627641899183e-18
"ENSG00000182667"	6956	"NTM"	"neurotrimin "	-3.98326869344556	-3.84843448524056	2.91398697954766	194.54243934592	8.71488282369561e-21	1.09188715330728e-18
"ENSG00000257790"	1213	"EIF4A1P4"	"eukaryotic translation initiation factor 4A1 pseudogene 4 "	-7.04841754802311	-7.5241835221376	0.29106202793926	193.364850127944	8.90822816932134e-21	1.10954601916006e-18
"ENSG00000147872"	5086	"PLIN2"	"perilipin 2 "	2.48326397198192	4.05399465294551	8.68328887104158	194.044061297718	9.11334014755691e-21	1.12261762789481e-18
"ENSG00000185561"	5971	"TLCD2"	"TLC domain containing 2 "	3.24442083386498	3.50509752570832	5.54190147236896	194.036887392575	9.11921375261677e-21	1.12261762789481e-18
"ENSG00000205269"	8362	"TMEM170B"	"transmembrane protein 170B "	5.26881746846197	4.55635071811805	4.34748516754068	193.655218512445	9.43751888763458e-21	1.15508684928771e-18
"ENSG00000107593"	3065	"PKD2L1"	"polycystin 2 like 1, transient receptor potential cation channel "	6.93488237499125	8.19453854061392	-2.97745849065605	193.307872480344	9.73736716993288e-21	1.18493685319631e-18
"ENSG00000243547"	1386	"HNRNPKP4"	"heterogeneous nuclear ribonucleoprotein K pseudogene 4 "	-4.4139138087991	-4.92463058850726	1.24348487065612	191.455185617838	1.03741803332936e-20	1.25521653929805e-18
"ENSG00000229344"	682	"MTCO2P12"	"MT-CO2 pseudogene 12 "	-5.93395859260227	-5.50410256604287	8.47941982949586	191.67339161835	1.12891441124495e-20	1.35816100816481e-18
"ENSG00000211829"	720	"TRDC"	"T cell receptor delta constant "	10.0645584294821	9.32922067003954	-1.54167168652734	191.598513543771	1.13661903269925e-20	1.35970459877819e-18
"ENSG00000165959"	15701	"CLMN"	"calmin "	6.63214573608994	9.15683699140339	3.94925776602788	190.586978763683	1.24630031356461e-20	1.48253723816949e-18
"ENSG00000214456"	4815	"PLIN5"	"perilipin 5 "	7.5472497264771	8.97974892845005	-1.05682356868779	189.792479249601	1.34023801005687e-20	1.58537428072314e-18
"ENSG00000019169"	2079	"MARCO"	"macrophage receptor with collagenous structure "	9.24580547656973	11.5869255979674	-2.45047369988248	189.229636422073	1.4112760170268e-20	1.66013102136252e-18
"ENSG00000230154"	917	"AC018463.1"	"chromosome 1 open reading frame 80 (C1orf80) pseudogene"	-3.85295556463309	-3.77318830359182	0.588681149833327	186.632759742299	1.61887835438573e-20	1.89381935225213e-18
"ENSG00000196611"	1970	"MMP1"	"matrix metallopeptidase 1 "	-7.47318600999342	-8.18182245131773	1.75424191025288	187.484716031009	1.65781626586907e-20	1.92871437436877e-18
"ENSG00000150768"	4831	"DLAT"	"dihydrolipoamide S-acetyltransferase "	2.84683610496069	3.29428030038426	7.28041392827095	187.03436979436	1.72853848485124e-20	2.00000403706231e-18
"ENSG00000101605"	6574	"MYOM1"	"myomesin 1 "	4.92869024285264	5.7308518800237	2.66207087529808	186.552867819579	1.80767660722083e-20	2.08020350441815e-18
"ENSG00000104267"	2123	"CA2"	"carbonic anhydrase 2 "	10.55757154315	8.21637594809218	-0.410368947512326	186.370685765819	1.83860569977991e-20	2.10435876146702e-18
"ENSG00000236523"	733	"NPM1P40"	"nucleophosmin 1 pseudogene 40 "	-5.76575415853881	-5.49782350450557	-2.17991370376116	185.203516285642	1.85081103708715e-20	2.10693940318727e-18
"ENSG00000226327"	886	"RPSAP49"	"ribosomal protein SA pseudogene 49 "	-7.27153698000768	-6.09348459181291	-1.44978140544035	184.282048784971	2.01867940822685e-20	2.28574961442756e-18
"ENSG00000138160"	4860	"KIF11"	"kinesin family member 11 "	-4.18766726511285	-4.22932382763915	3.39421837175591	184.803076041555	2.12891144613383e-20	2.3977431361935e-18
"ENSG00000217835"	908	"AL034397.1"	"Heterogenous nuclear ribonucleoprotein G pseudogene"	-7.69921357209855	-5.63661967084664	-1.02044846672678	183.183241368583	2.24002553544252e-20	2.50953971891322e-18
"ENSG00000184811"	3596	"TRARG1"	"trafficking regulator of GLUT4 (SLC2A4) 1 "	9.62913426493851	10.4793893924544	0.0648316826898622	184.133896980128	2.26717845344771e-20	2.52304181126183e-18
"ENSG00000141576"	7805	"RNF157"	"ring finger protein 157 "	4.84617539950902	5.42231374026753	0.459815975870575	184.093094753874	2.2759090674932e-20	2.52304181126183e-18
"ENSG00000062282"	7905	"DGAT2"	"diacylglycerol O-acyltransferase 2 "	5.29865975103727	6.00376680696787	6.99019262011676	183.915045607114	2.31442301776864e-20	2.55237463428298e-18
"ENSG00000138207"	1449	"RBP4"	"retinol binding protein 4 "	8.35952737429599	10.4710182880213	3.25436088043031	182.822653096754	2.56623517113135e-20	2.81541261728162e-18
"ENSG00000160307"	1448	"S100B"	"S100 calcium binding protein B "	9.31308429634186	8.3179396010286	-1.14069283405093	182.089438081723	2.75130402861956e-20	3.00289234546343e-18
"ENSG00000065325"	6052	"GLP2R"	"glucagon like peptide 2 receptor "	6.88842935039123	7.02885005088742	-1.66857230288858	181.73001582135	2.84710548106402e-20	3.09151853620767e-18
"ENSG00000233428"	492	"PPIAP65"	"peptidylprolyl isomerase A pseudogene 65 "	-5.68140297676694	-4.31666925609066	-3.10595621023646	180.091786420503	3.01099042808464e-20	3.25279139409511e-18
"ENSG00000065833"	3371	"ME1"	"malic enzyme 1 "	4.5288414192182	4.6767288273485	6.54469193062865	180.596332177183	3.17296488685155e-20	3.41037352863933e-18
"ENSG00000185432"	4083	"METTL7A"	"methyltransferase like 7A "	5.13548524227507	4.7622062416816	8.3044145713753	180.507443380211	3.20012189655986e-20	3.42219096150295e-18
"ENSG00000227347"	1390	"HNRNPKP2"	"heterogeneous nuclear ribonucleoprotein K pseudogene 2 "	-5.319911570204	-5.46005293016992	1.32364882154675	178.647968656241	3.53097754114692e-20	3.74019850629361e-18
"ENSG00000139289"	8069	"PHLDA1"	"pleckstrin homology like domain family A member 1 "	-4.12031162748419	-4.99882566426214	5.18020705230117	179.478726218296	3.53282186293908e-20	3.74019850629361e-18
"ENSG00000158445"	17733	"KCNB1"	"potassium voltage-gated channel subfamily B member 1 "	9.36138233240589	9.23260780618598	2.41732375089599	179.322785665083	3.58634958187687e-20	3.77797841028163e-18
"ENSG00000118729"	2769	"CASQ2"	"calsequestrin 2 "	6.9681089231367	8.01183605390706	-1.78038876326794	178.990557341065	3.70325539833093e-20	3.88181830714154e-18
"ENSG00000183199"	2173	"HSP90AB3P"	"heat shock protein 90 alpha family class B member 3, pseudogene "	-3.72081743484492	-3.98074038198538	2.86608052612622	177.386084608984	3.91545902626251e-20	4.08403593212229e-18
"ENSG00000154153"	4568	"RETREG1"	"reticulophagy regulator 1 "	8.29258297849404	7.8502035627044	2.4709297883805	178.2213701874	3.98958002884855e-20	4.14094938876663e-18
"ENSG00000228971"	2182	"LINC02607"	"long intergenic non-protein coding RNA 2607 "	7.32435097095893	6.51441577441398	-2.9517335176958	177.88667847966	4.12135470146547e-20	4.23821071021061e-18
"ENSG00000213985"	1185	"AC078899.1"	"ARP2 actin-related protein 2 homolog (yeast) (ACTR2) pseudogene"	-5.49692991701841	-6.26649721305732	0.562619117447765	176.857602221821	4.12331825022851e-20	4.23821071021061e-18
"ENSG00000226855"	883	"RPSAP17"	"ribosomal protein SA pseudogene 17 "	-7.20251016158827	-7.14551009827913	0.544799556841025	177.636054525985	4.16208193182997e-20	4.25738757606608e-18
"ENSG00000094963"	4786	"FMO2"	"flavin containing monooxygenase 2 "	10.0527823003958	7.49477801541201	0.328188166928049	176.092861246645	4.91009741522889e-20	4.99838474375272e-18
"ENSG00000214535"	391	"RPS15AP1"	"ribosomal protein S15a pseudogene 1 "	-7.62011899422192	-7.45652147564501	2.81444264240701	175.502348706846	5.20329247299824e-20	5.26845261320316e-18
"ENSG00000188001"	9535	"TPRG1"	"tumor protein p63 regulated 1 "	8.46332480956312	5.67936043025915	1.33792491232765	175.382187772714	5.2651775526638e-20	5.26845261320316e-18
"ENSG00000162433"	7578	"AK4"	"adenylate kinase 4 "	3.20769642989925	3.60917407016039	6.36185310119146	175.34756815152	5.28315064371555e-20	5.26845261320316e-18
"ENSG00000151090"	10968	"THRB"	"thyroid hormone receptor beta "	4.07472110574108	4.22148671117283	3.79228158859044	175.323873277802	5.29548925805084e-20	5.26845261320316e-18
"ENSG00000260105"	3169	"AOC4P"	"amine oxidase, copper containing 4, pseudogene "	8.06831342860563	9.15050808509268	0.424655846099409	175.315601860362	5.29980356386263e-20	5.26845261320316e-18
"ENSG00000213300"	1006	"HNRNPA3P6"	"heterogeneous nuclear ribonucleoprotein A3 pseudogene 6 "	-2.78387376254538	-2.85905504204688	4.33359280459556	174.246195082108	5.33514411161999e-20	5.27880100090849e-18
"ENSG00000186466"	1045	"AQP7P1"	"aquaporin 7 pseudogene 1 "	7.70109936910621	7.42008958006511	0.32514378091113	174.980992339116	5.47747152158056e-20	5.39441776734636e-18
"ENSG00000174697"	3420	"LEP"	"leptin "	13.7880987156342	12.1215462122675	0.174721754041017	174.73363193971	5.61283585261803e-20	5.50213825663584e-18
"ENSG00000244731"	7191	"C4A"	"complement C4A (Rodgers blood group) "	5.3466207016411	5.02533839392099	1.91559422921952	174.328521901803	5.84218327032282e-20	5.67569211709028e-18
"ENSG00000129151"	2464	"BBOX1"	"gamma-butyrobetaine hydroxylase 1 "	9.45318157351055	9.53525168466718	-1.62969038749749	174.326259463746	5.84349145898593e-20	5.67569211709028e-18
"ENSG00000234176"	1833	"HSPA8P1"	"heat shock protein family A (Hsp70) member 8 pseudogene 1 "	-8.62510490562098	-7.92441593412163	0.514551933643383	174.14418930273	5.94978536565497e-20	5.75254590558805e-18
"ENSG00000135821"	9032	"GLUL"	"glutamate-ammonia ligase "	3.82441573252011	4.58608227197057	9.98645284872043	173.863284302012	6.11778892363958e-20	5.88809375768838e-18
"ENSG00000218350"	695	"LYPLA1P3"	"lysophospholipase I pseudogene 3 "	-5.26015076091488	-4.91319543379848	0.0753154095948801	172.446671933948	6.3846724647112e-20	6.11715179944773e-18
"ENSG00000224411"	2196	"HSP90AA2P"	"heat shock protein 90 alpha family class A member 2, pseudogene "	-5.28599147506927	-4.83195703583571	3.23095416996488	173.378240420488	6.41974114877328e-20	6.12304500378943e-18
"ENSG00000105357"	10392	"MYH14"	"myosin heavy chain 14 "	8.09977405499576	9.87179614846444	-2.0668907768819	172.606314682203	6.93305315756897e-20	6.55692627337109e-18
"ENSG00000100344"	3232	"PNPLA3"	"patatin like phospholipase domain containing 3 "	4.11525034007919	3.37758163932088	3.74112970057854	172.601221188566	6.93658017018572e-20	6.55692627337109e-18
"ENSG00000237821"	1099	"AC083873.1"	"suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)(ST13)pseudogene"	-4.95328255517407	-3.73463969791953	0.93320870766051	170.453315433043	7.80533250787682e-20	7.34533824541262e-18
"ENSG00000228221"	1234	"LINC00578"	"long intergenic non-protein coding RNA 578 "	8.07645537821086	6.22074526576817	-1.50237033362537	171.324575845017	7.88302947067643e-20	7.38563123947357e-18
"ENSG00000230667"	909	"SETSIP"	"SET-like protein "	-5.343417945614	-5.46413020968651	-0.146477920491587	170.185053614897	8.02054095035359e-20	7.48136273492453e-18
"ENSG00000097046"	3557	"CDC7"	"cell division cycle 7 "	-3.09676602860934	-3.76369313303972	3.0150487750492	170.240723077016	8.47439866844697e-20	7.87004023709194e-18
"ENSG00000164434"	2728	"FABP7"	"fatty acid binding protein 7 "	7.60136597210468	12.4779372516406	-2.40721494325824	170.499939311776	8.56587903146986e-20	7.89492242999345e-18
"ENSG00000249264"	1383	"EEF1A1P9"	"eukaryotic translation elongation factor 1 alpha 1 pseudogene 9 "	-3.93147197425374	-4.11388448724189	5.65485041923591	170.488516596604	8.57576347831536e-20	7.89492242999345e-18
"ENSG00000235847"	965	"LDHAP7"	"lactate dehydrogenase A pseudogene 7 "	-7.33122418441964	-7.70682989642767	2.49903422491566	170.42710715285	8.62910916117717e-20	7.90964317656993e-18
"ENSG00000206228"	756	"HNRNPA1P4"	"heterogeneous nuclear ribonucleoprotein A1 pseudogene 4 "	-4.23437104712064	-5.11593598743129	1.70484777869594	169.468705213127	8.74404242165421e-20	7.98044630328044e-18
"ENSG00000120049"	3397	"KCNIP2"	"potassium voltage-gated channel interacting protein 2 "	5.42273526274873	5.47061446335996	2.96504591926795	170.173462930387	8.85317436991383e-20	8.04536970422984e-18
"ENSG00000180573"	1668	"HIST1H2AC"	"histone cluster 1 H2A family member c "	4.03839800685975	3.26329901853856	4.82239754126233	169.936450276101	9.068084586127e-20	8.205453975498e-18
"ENSG00000169242"	2539	"EFNA1"	"ephrin A1 "	7.32657371223819	7.24435671681402	-1.33846832771379	169.843697858712	9.15367572268774e-20	8.24765658519958e-18
"ENSG00000213104"	865	"NPM1P46"	"nucleophosmin 1 pseudogene 46 "	-6.06262135372134	-6.95980388350233	-0.211021550829393	168.712860362044	9.31810086411767e-20	8.36023168206896e-18
"ENSG00000259020"	322	"AL049872.1"	"prothymosin, alpha (PTMA) pseudogene"	-6.00005032503856	-5.81931774218488	-1.90744932835985	168.334763516677	9.68579313034697e-20	8.65345922961885e-18
"ENSG00000138449"	4330	"SLC40A1"	"solute carrier family 40 member 1 "	6.00011852995404	5.60223435801708	3.87026112047214	169.227680744302	9.74414154313641e-20	8.66901063169624e-18
"ENSG00000122861"	2950	"PLAU"	"plasminogen activator, urokinase "	-2.81823713445495	-4.30389116612492	4.18815463204273	169.142546423208	9.82884440396357e-20	8.70778039370396e-18
"ENSG00000241644"	3376	"INMT"	"indolethylamine N-methyltransferase "	8.63867683637997	9.01201682812361	-0.651684278135385	168.947109149726	1.00262354303446e-19	8.84564620842152e-18
"ENSG00000178726"	4109	"THBD"	"thrombomodulin "	-6.9450146089345	-6.25048093739006	2.77296164995148	168.153842163318	1.08712863844942e-19	9.55139493382907e-18
"ENSG00000253919"	2290	"THAP12P7"	"THAP domain containing 12 pseudogene 7 "	-3.40286559536791	-3.67100642514975	1.85970156106937	167.069104169329	1.10317888813306e-19	9.65235941211963e-18
"ENSG00000203685"	7791	"STUM"	"stum, mechanosensory transduction mediator homolog "	8.9356638200218	9.24992476616658	-0.749535620935122	167.904380192645	1.11522701888427e-19	9.71762012257426e-18
"ENSG00000175899"	6384	"A2M"	"alpha-2-macroglobulin "	8.29044327587363	6.67888011225557	5.44104392790512	167.612902309382	1.14902882650493e-19	9.97112146410469e-18
"ENSG00000215492"	963	"HNRNPA1P7"	"heterogeneous nuclear ribonucleoprotein A1 pseudogene 7 "	-2.94376691360061	-4.18668664124766	6.1616707401092	167.378886605961	1.17694663205399e-19	1.0171701219229e-17
"ENSG00000160179"	6121	"ABCG1"	"ATP binding cassette subfamily G member 1 "	8.42033951346702	10.8081666266593	-0.219731418454564	166.932449367977	1.23220433089076e-19	1.05651896586671e-17
"ENSG00000250403"	741	"AC097460.2"	"ribosomal protein L7-like 1 (RPL7L1) pseudogene"	-6.13965482458916	-5.27909401874615	-1.74119771657133	165.996082222194	1.23269924805791e-19	1.05651896586671e-17
"ENSG00000170145"	9796	"SIK2"	"salt inducible kinase 2 "	2.05889231277531	2.56913251651213	7.15724439706817	165.959048045232	1.23744546866414e-19	1.05651896586671e-17
