gene	length	gene_name	description	gene_biotype	D07G	D07G.floating	D13A	D13A.floating
ENSG00000142627	4159	EPHA2	EPH receptor A2 	protein_coding	0.333119866016152	0.104889351885681	0.590698841482232	0.276995712252273
ENSG00000142632	3745	ARHGEF19	Rho guanine nucleotide exchange factor 19 	protein_coding	0.281575216312198	0.453638227954326	0.68439780851171	0.293792049921881
ENSG00000237276	1990	ANO7L1	anoctamin 7 like 1 	transcribed_unprocessed_pseudogene	0.0981321960751926	0.0634700105226522	0.140677939278	0.0939727164045162
ENSG00000132881	1545	CPLANE2	ciliogenesis and planar polarity effector 2 	protein_coding	0.608390966870802	0.611448184573178	0.857546842974129	0.397352254322728
ENSG00000037637	8984	FBXO42	F-box protein 42 	protein_coding	2.43464542863227	3.4873708660616	3.05712981341038	2.99321819456308
ENSG00000055070	4747	SZRD1	SUZ RNA binding domain containing 1 	protein_coding	47.1762640195327	116.302398826888	58.7945495154497	64.1986411779746
ENSG00000157191	5559	NECAP2	NECAP endocytosis associated 2 	protein_coding	7.38986032256318	12.7753436145027	7.9759352358726	7.77702743644147
ENSG00000226029	3245	LINC01772	long intergenic non-protein coding RNA 1772 	lincRNA	0.157564350079608	0.0916391218599946	0.150929147785322	0.118190931565904
ENSG00000080947	6813	CROCCP3	ciliary rootlet coiled-coil, rootletin pseudogene 3 	transcribed_unprocessed_pseudogene	0.24861939038991	0.0802557234024473	0.201549841897776	0.059521047074413
ENSG00000206652	164	RNU1-1	RNA, U1 small nuclear 1 	snRNA	10.082712898048	82.7902302422305	10.0563900109519	114.302385436212
ENSG00000219481	12212	NBPF1	NBPF member 1 	protein_coding	2.0659499262377	1.80491391681062	2.45306650750614	2.73474692145796
ENSG00000215908	5606	CROCCP2	ciliary rootlet coiled-coil, rootletin pseudogene 2 	transcribed_unprocessed_pseudogene	0.577185420826966	0.479968347384497	0.806962010955876	0.392621278605337
ENSG00000186301	2291	MST1P2	macrophage stimulating 1 pseudogene 2 	unprocessed_pseudogene	0.16835477816948	0.106442813901552	0.272539820122825	0.0330153903673975
ENSG00000207513	164	RNU1-3	RNA, U1 small nuclear 3 	snRNA	9.1869437556435	75.6284469082668	9.19728959853939	105.716630804097
ENSG00000236698	435	EIF1AXP1	EIF1AX pseudogene 1 	processed_pseudogene	1.57170924440571	0.765315161839635	1.2935079724442	1.96159869257185
ENSG00000058453	8871	CROCC	ciliary rootlet coiled-coil, rootletin 	protein_coding	0.225353859682418	0.196249851478298	0.316940161852231	0.107341282400846
ENSG00000207389	164	RNU1-4	RNA, U1 small nuclear 4 	snRNA	10.0635356927943	83.2035658803237	9.87353506214183	115.106759788738
ENSG00000186715	5298	MST1L	macrophage stimulating 1 like 	transcribed_unprocessed_pseudogene	0.0136915523739871	0.00792618548605924	0.0761324496374171	0.00944113309300336
ENSG00000238142	508	BX284668.5		lincRNA	2.30477599240561	6.35599816268024	4.95709128022305	10.9507739482253
ENSG00000207005	164	RNU1-2	RNA, U1 small nuclear 2 	snRNA	9.71649258018546	79.9321551683905	9.47818184049954	110.876747545899
ENSG00000117122	2915	MFAP2	microfibril associated protein 2 	protein_coding	8.78632421069664	6.187911878211	10.4049427789945	4.82981538455203
ENSG00000159363	5253	ATP13A2	ATPase cation transporting 13A2 	protein_coding	1.0144030653322	2.68611165722869	1.45729799369508	0.981256955260909
ENSG00000117118	2462	SDHB	succinate dehydrogenase complex iron sulfur subunit B 	protein_coding	16.7824297665651	45.4733521271756	21.6839914416778	33.0775566602129
ENSG00000179051	4126	RCC2	regulator of chromosome condensation 2 	protein_coding	10.9322237465917	15.3782026611273	12.5615507430888	10.5953537749837
ENSG00000074964	7817	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like 	protein_coding	0.77410252599245	1.32263151986305	1.07587037034441	0.522820733250167
ENSG00000159423	3689	ALDH4A1	aldehyde dehydrogenase 4 family member A1 	protein_coding	4.64291900045308	30.4583329073568	14.7334241886125	15.4835293898388
ENSG00000169991	6188	IFFO2	intermediate filament family orphan 2 	protein_coding	2.31912434379678	3.19933970164152	2.65078595760304	2.72035342623286
ENSG00000127481	24675	UBR4	ubiquitin protein ligase E3 component n-recognin 4 	protein_coding	3.68887450700311	7.66764504999548	3.12367014533363	4.56581044594
ENSG00000230424	507	EMC1-AS1	EMC1 antisense RNA 1 	antisense	0.972389624247251	2.05891828536666	0.980082539176814	0.707214797294264
ENSG00000127463	9623	EMC1	ER membrane protein complex subunit 1 	protein_coding	10.8291228688313	10.1745097056568	8.91761002243096	6.69484373093362
ENSG00000053372	2822	MRTO4	MRT4 homolog, ribosome maturation factor 	protein_coding	15.8100689114245	29.9003460277962	14.4192870257069	18.3008934813973
ENSG00000211454	2768	AKR7L	aldo-keto reductase family 7 like (gene/pseudogene) 	polymorphic_pseudogene	0.0649407426699882	0.0189868097762576	0.100598346362741	0.0101752863067534
ENSG00000162482	1710	AKR7A3	aldo-keto reductase family 7 member A3 	protein_coding	0.0547871747071509	0.0687020868490342	0.162021708681991	0.0535194641179589
ENSG00000053371	1781	AKR7A2	aldo-keto reductase family 7 member A2 	protein_coding	6.20435163990405	23.9053231261291	11.2632786541871	14.4017488879262
ENSG00000040487	2686	PQLC2	PQ loop repeat containing 2 	protein_coding	1.38812245053471	4.35161545318947	2.8340195133387	1.97924774196265
ENSG00000077549	3238	CAPZB	capping actin protein of muscle Z-line subunit beta 	protein_coding	59.2996757814806	90.2090214846734	58.4218321137775	66.5448383715204
ENSG00000173436	5480	MINOS1	mitochondrial inner membrane organizing system 1 	protein_coding	2.60150910736137	3.98621457169777	2.53634222665363	3.61788053341995
ENSG00000158747	3596	NBL1	NBL1, DAN family BMP antagonist 	protein_coding	22.5768380771986	22.7290067603284	22.4329252429275	15.7314766170814
ENSG00000162542	4054	TMCO4	transmembrane and coiled-coil domains 4 	protein_coding	2.22197839732959	6.51330998189731	3.30293217232283	3.51088847353898
ENSG00000235434	447	AL391883.1	novel transcript	antisense	0.825492259505972	3.02321351554357	3.83069186258328	6.62790376404865
ENSG00000169914	6767	OTUD3	OTU deubiquitinase 3 	protein_coding	2.58726107052323	1.9109246102342	2.97590403002544	3.03573817789834
ENSG00000188257	1685	PLA2G2A	phospholipase A2 group IIA 	protein_coding	176.265228867143	627.145035178932	92.6932346675105	94.5099358230879
ENSG00000127472	2607	PLA2G5	phospholipase A2 group V 	protein_coding	0.748730520600441	0.88242416010547	0.942167344894278	1.26493639504303
ENSG00000162545	2615	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1 	protein_coding	4.48747224260172	1.48119780042805	5.70060283789569	3.7022385657701
ENSG00000090432	2438	MUL1	mitochondrial E3 ubiquitin protein ligase 1 	protein_coding	8.11113092138646	18.6210692730274	9.5955137262266	7.9915999501221
ENSG00000183114	2572	FAM43B	family with sequence similarity 43 member B 	protein_coding	0.103144277611324	0.107018642892279	0.0310452532626941	0.0341436142268789
ENSG00000158825	963	CDA	cytidine deaminase 	protein_coding	1.11372951058794	0.557357536786449	0.548576921050514	0.573745506542307
ENSG00000158828	4836	PINK1	PTEN induced kinase 1 	protein_coding	9.42597164074011	24.1605607626235	12.4123079505692	12.1746652389419
ENSG00000117242	4443	PINK1-AS	PINK1 antisense RNA 	antisense	3.29457828852253	3.86384299043155	3.53643953568028	2.79451121115904
ENSG00000244038	2721	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit 	protein_coding	40.4306567746688	57.8963322847978	46.8555087337943	30.5950999553145
ENSG00000189410	4423	SH2D5	SH2 domain containing 5 	protein_coding	0.043499808417752	0.00405967833852458	0.145343528812899	0.0345942845289261
ENSG00000127483	7442	HP1BP3	heterochromatin protein 1 binding protein 3 	protein_coding	20.5673226639579	20.6643745297415	18.3365126250558	22.9651256362294
ENSG00000075151	9596	EIF4G3	eukaryotic translation initiation factor 4 gamma 3 	protein_coding	11.812196427034	8.0486117851445	9.78756616946461	10.7011317912521
ENSG00000117298	7333	ECE1	endothelin converting enzyme 1 	protein_coding	10.2604560379708	10.6300905577931	10.9398314658374	5.701243718384
ENSG00000227001	661	NBPF2P	NBPF member 2, pseudogene 	unprocessed_pseudogene	2.30802576618062	2.72680189480614	2.53518530342316	3.28076722321987
ENSG00000187952	1234	HS6ST1P1	heparan sulfate 6-O-sulfotransferase 1 pseudogene 1 	processed_pseudogene	0.183879750296734	0.326618459304005	0.230890741221323	0.0865371271693111
ENSG00000142794	6812	NBPF3	NBPF member 3 	protein_coding	2.78696226155739	2.96073060240657	1.75705375241234	2.03584384038403
ENSG00000162551	3007	ALPL	alkaline phosphatase, biomineralization associated 	protein_coding	40.9976809107818	94.9955015310184	20.4469130149035	16.3949026387467
ENSG00000076864	5755	RAP1GAP	RAP1 GTPase activating protein 	protein_coding	0.11747814352027	0.194613363305098	0.205049698692378	0.0801996047509411
ENSG00000090686	9497	USP48	ubiquitin specific peptidase 48 	protein_coding	5.16595335538785	2.86510347520269	4.23582675866182	4.08350349929686
ENSG00000187942	4490	LDLRAD2	low density lipoprotein receptor class A domain containing 2 	protein_coding	0.0302105714216419	0.0617898385791044	0.0682066216686804	0.0341389063745698
ENSG00000142798	18104	HSPG2	heparan sulfate proteoglycan 2 	protein_coding	10.0077114071587	20.7030736479022	11.8704026755394	5.44704426651068
ENSG00000228397	1126	LINC01635	long intergenic non-protein coding RNA 1635 	lincRNA	0.106675027253169	0.312979797676062	0.130793634649625	0.209950626137705
ENSG00000218510	3764	LINC00339	long intergenic non-protein coding RNA 339 	processed_transcript	1.67233608062428	1.92429244491749	1.90087105265228	1.71675140459203
ENSG00000285721	10598	AL031281.2	novel protein, identical to cell division cycle 42 (GTP binding protein, 25kDa) CDC42	protein_coding	0.019592135752296	0.00760578259404101	0.0249725401111085	0.0128148647363744
ENSG00000070831	3598	CDC42	cell division cycle 42 	protein_coding	0.806319456724642	1.14210044986262	0.897603812995299	0.853598777342862
ENSG00000162552	4527	WNT4	Wnt family member 4 	protein_coding	0.0590534183323678	0.0294732596638116	0.248834645976972	0.05036721286044
ENSG00000184677	9169	ZBTB40	zinc finger and BTB domain containing 40 	protein_coding	2.76351902287833	3.51042737617917	2.51204352032106	2.20557659269245
ENSG00000133216	12516	EPHB2	EPH receptor B2 	protein_coding	0.216661471921695	0.430479841402812	0.433195463846652	0.37465134298374
ENSG00000004487	5440	KDM1A	lysine demethylase 1A 	protein_coding	8.52718381369136	9.00294691758837	6.87551766198851	8.89179028805215
ENSG00000169641	9658	LUZP1	leucine zipper protein 1 	protein_coding	8.58067400714162	10.3164397375378	6.58444248260385	8.84499929761727
ENSG00000261326	5445	LINC01355	long intergenic non-protein coding RNA 1355 	lincRNA	0.24167655102019	0.0256982644181179	0.223610744615807	0.0579548530079965
ENSG00000125944	8676	HNRNPR	heterogeneous nuclear ribonucleoprotein R 	protein_coding	12.9895455023879	8.10046709733103	10.2839731284473	9.91698551838205
ENSG00000125945	4392	ZNF436	zinc finger protein 436 	protein_coding	8.99265072532206	11.0963440527664	5.7688939359911	7.64875066473654
ENSG00000249087	2655	ZNF436-AS1	ZNF436 antisense RNA 1 	antisense	0.349622520033946	1.09153690677503	0.521819560435	0.349992622634114
ENSG00000204219	3515	TCEA3	transcription elongation factor A3 	protein_coding	1.78586986302225	3.40734593899818	1.79736295196178	2.53089198853729
ENSG00000088280	4988	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 	protein_coding	5.00651503371519	5.68875912757212	4.5457304162556	3.17574722071013
ENSG00000007968	5457	E2F2	E2F transcription factor 2 	protein_coding	0.0360796544183569	0.00328383789642211	0.0344534016916366	0.0125354158625704
ENSG00000117318	1797	ID3	inhibitor of DNA binding 3, HLH protein 	protein_coding	2.75717604572272	6.27228004332983	5.67962007327007	3.7259683321797
ENSG00000142676	2659	RPL11	ribosomal protein L11 	protein_coding	394.515560967534	602.925662814761	327.099807667514	421.042029324205
ENSG00000011007	5391	ELOA	elongin A 	protein_coding	14.1323943741752	19.8363508091943	16.1612352210508	19.5276234594739
ENSG00000236810	1347	ELOA-AS1	ELOA antisense RNA 1 	antisense	0.866358597773816	1.58474857635105	1.25371613645866	1.46644309910906
ENSG00000057757	2186	PITHD1	PITH domain containing 1 	protein_coding	8.97485332099566	13.2884002448801	11.3989739692827	11.4628478264054
ENSG00000011009	2196	LYPLA2	lysophospholipase II 	protein_coding	5.28185441820292	16.9626480004552	7.31709219864463	5.74814529939441
ENSG00000117308	3978	GALE	UDP-galactose-4-epimerase 	protein_coding	1.2868665741253	4.5690493072537	1.72237865756618	2.08768638766702
ENSG00000117305	5658	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase 	protein_coding	5.44272291889396	17.4341228799497	7.34971207348504	10.7914446426352
ENSG00000179163	2047	FUCA1	alpha-L-fucosidase 1 	protein_coding	1.39461983517154	2.1876630579169	1.29457305941594	1.7142833836072
ENSG00000189266	2779	PNRC2	proline rich nuclear receptor coactivator 2 	protein_coding	25.1847567155264	11.8287526779837	19.7187545553905	19.0885696186664
ENSG00000188529	10277	SRSF10	serine and arginine rich splicing factor 10 	protein_coding	6.90575382824389	4.30321326573172	5.7688548320178	6.86642900506697
ENSG00000142661	9254	MYOM3	myomesin 3 	protein_coding	0.0115410137114972	0.0146029762542764	0.0236617681280131	0.0112120179207056
ENSG00000158055	3940	GRHL3	grainyhead like transcription factor 3 	protein_coding	0.0125192250465138	0.0387076245365929	0.0373816043168809	0.047459488159705
ENSG00000001460	8511	STPG1	sperm tail PG-rich repeat containing 1 	protein_coding	0.688549570948819	1.27492876263015	1.00297851260698	1.05412629533576
ENSG00000001461	9404	NIPAL3	NIPA like domain containing 3 	protein_coding	3.14425527405492	1.82154881911225	3.93194156966511	2.81700929953324
ENSG00000117602	7077	RCAN3	RCAN family member 3 	protein_coding	1.24371441935824	0.430146017187071	1.05739201523563	1.03057217209489
ENSG00000133226	8168	SRRM1	serine and arginine repetitive matrix 1 	protein_coding	8.44043913988549	8.23022548876992	7.14646097431305	7.92011534925635
ENSG00000169504	4495	CLIC4	chloride intracellular channel 4 	protein_coding	217.77309852935	102.099514651964	179.010524688785	205.088419934255
ENSG00000020633	4523	RUNX3	runt related transcription factor 3 	protein_coding	0.0437778450246421	0.025718782967351	0.121119594654078	0.109871078227836
ENSG00000117614	3370	SYF2	SYF2 pre-mRNA splicing factor 	protein_coding	7.55344846646893	5.76626115851616	6.81491087667032	6.61444078310337
ENSG00000284602	2190	AL031432.4	novel transcript	bidirectional_promoter_lncRNA	0.233783015089637	0.118501919758193	0.290225378896302	0.148420733923757
ENSG00000117616	6804	RSRP1	arginine and serine rich protein 1 	protein_coding	5.62830699405071	2.19512859568388	4.07003263603409	2.09777524130222
ENSG00000261349	459	AL031432.2	novel pseudogene	unprocessed_pseudogene	0.816212560312698	0.0850351561381947	0.0894815620128614	0.0218013367179503
ENSG00000224183	480	SDHDP6	succinate dehydrogenase complex subunit D pseudogene 6 	processed_pseudogene	1.2917548870521	1.2552644367531	0.521549357541917	1.2088663948091
ENSG00000183726	3410	TMEM50A	transmembrane protein 50A 	protein_coding	33.3218167188668	19.9988510815198	27.4548628781893	23.5935743429678
ENSG00000188672	2433	RHCE	Rh blood group CcEe antigens 	protein_coding	0.0734421638310424	0.115988905233714	0.186304016926713	0.106953937198746
ENSG00000238084	478	AL031284.1	succinate dehydrogenase complex, subunit D, integral membrane protein (SDHD) pseudogene	processed_pseudogene	0.421071038052761	0.380497473785577	0.306514779312059	0.580130928728397
ENSG00000204178	3979	MACO1	macoilin 1 	protein_coding	7.4505153808497	6.31177818720141	8.07497720415429	8.32449815212835
ENSG00000157978	5397	LDLRAP1	low density lipoprotein receptor adaptor protein 1 	protein_coding	2.2218705037964	5.6669379393517	3.23247585625901	2.90816701531867
ENSG00000117643	9026	MAN1C1	mannosidase alpha class 1C member 1 	protein_coding	3.50461922543927	6.98998263018322	3.05322872908445	2.39989492170661
ENSG00000162430	4424	SELENON	selenoprotein N 	protein_coding	15.1865812724086	21.2926780391963	15.8037653980913	8.80584075666965
ENSG00000228172	2793	AL020996.1	novel transcript	antisense	0.193116123819382	0.358341193031474	0.267879688759142	0.181308844485378
ENSG00000117640	5817	MTFR1L	mitochondrial fission regulator 1 like 	protein_coding	5.7934736311853	10.7684145051199	6.56782530879311	7.85129982315204
ENSG00000127423	2408	AUNIP	aurora kinase A and ninein interacting protein 	protein_coding	0.154201695778378	0.033359790363896	0.0704006108006871	0.0795232666144572
ENSG00000182749	3297	PAQR7	progestin and adipoQ receptor family member 7 	protein_coding	4.55029271185715	2.64258547636565	3.79354823294533	2.22107236126984
